"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"283",NA,0,1,1,0,0,NA,NA,NA,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,NA,NA,1,0,0,0,1,0,NA,1,0,0,1,0,0,0,1,0,0,1,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1,NA,0,0,NA,0,0,1,0,0,1,0,0,0,1,0,0,NA,NA,0,0,NA,0,0,1,0,0,1,0,0,0,0,0,1,NA,0,0,1,0,0,NA
"284",1,0,0,1,0,NA,NA,NA,0,0,1,NA,NA,0,1,NA,NA,1,NA,0,1,NA,0,0,1,NA,0,NA,0,0,1,0,0,0,1,0,1,1,NA,0,1,0,0,0,1,0,1,1,0,0,1,NA,0,0,0,1,0,NA,0,0,1,0,0,0,NA,0,1,1,NA,0,1,0,0,0,NA,0,NA,1,NA,0,1,0,0,0,1,0,0,1,0,NA,1,0,0,0,0,0,1,1,0,0
"285",1,NA,0,1,NA,NA,0,0,0,NA,1,1,0,1,0,0,0,0,NA,0,1,1,0,1,0,1,0,0,0,NA,1,0,0,1,0,NA,0,0,0,0,1,1,0,NA,0,0,NA,NA,0,0,1,1,0,1,0,1,0,0,1,0,1,NA,0,1,0,0,0,0,NA,0,NA,1,0,1,0,0,0,0,NA,0,NA,1,0,1,0,0,NA,NA,0,0,1,0,0,1,0,0,0,NA,0,NA
"286",NA,NA,0,0,0,0,NA,NA,NA,0,1,0,0,0,0,NA,1,0,0,NA,1,0,0,0,0,0,NA,0,0,NA,1,0,0,0,0,NA,1,0,0,0,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,0,1,1,0,0,0,1,0,NA,0,0,NA,1,0,0,0,1,NA,0,0,NA,NA,1,NA,0,0,1,0,0,0,0,0,1,0,NA,0,1,0,0,0,0,NA,NA,NA,0,0
"287",0,1,1,1,NA,0,0,0,1,0,1,1,1,1,1,0,1,0,NA,0,NA,1,NA,1,1,0,NA,NA,1,0,NA,0,NA,1,0,0,1,0,0,0,1,NA,0,NA,1,0,1,1,0,NA,1,1,0,1,NA,0,0,0,NA,0,1,NA,NA,1,1,NA,0,0,1,0,NA,1,0,1,1,0,0,NA,1,0,1,1,0,1,1,0,0,NA,1,0,0,1,1,1,0,0,0,0,NA,0
"288",1,NA,1,0,1,0,NA,0,0,0,1,NA,1,0,1,0,NA,0,0,1,NA,1,1,0,NA,0,0,0,0,1,1,1,1,0,1,NA,1,0,0,1,1,NA,1,NA,1,0,1,0,0,1,NA,1,0,0,0,0,0,0,0,NA,1,1,1,NA,1,0,1,0,0,1,1,1,1,0,1,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,NA,0,1,1,1,0,1,0,1,0,0,0
"289",1,1,1,1,NA,1,0,1,0,0,1,0,1,0,1,1,0,1,0,NA,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,NA,0,0,1,0,0,1,0,NA,NA,1,NA,0,NA,1,0,1,1,1,1,0,1,NA,1,NA,0,1,1,1,1,1,1,NA,1,1,0,NA,0,0,1,0,NA,0,1,1,0,1,NA,0,1,1,NA,1,NA,1,0,1,0,1
"290",0,NA,NA,1,1,NA,NA,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,1,NA,1,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,1,0,0,0,0,NA,0,0,0,0,NA,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,1,0,0,0,NA,0,0
"291",0,NA,0,0,0,0,0,1,NA,0,0,0,0,0,1,0,NA,0,0,NA,0,0,0,0,0,1,0,0,0,1,0,0,NA,0,NA,0,1,0,0,1,0,NA,0,0,1,0,1,1,0,1,NA,0,0,0,NA,1,0,0,NA,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,NA,1,0,0,1,0,0,0,0,0,NA,NA
"292",0,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,NA,1,0,0,1,0,NA,0,0,0,NA,NA,0,0,1,NA,0,0,0,0,0,NA,NA,0,1,0,NA,NA,0,1,0,NA,0,0,1,0,0,NA,0,NA,0,1,0,NA,1,0,0,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,1,NA,0,NA,0,0,0,0,1,0,1,NA,0,NA,NA,0,0,0,NA,0,1,NA,0,1
"293",0,0,1,NA,0,0,0,0,0,NA,0,0,1,1,0,0,1,0,NA,NA,0,0,0,1,0,NA,0,0,0,0,0,0,NA,1,0,0,1,0,0,0,0,NA,0,1,0,0,1,1,NA,0,0,0,1,1,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,1,NA,0,0,0,NA,0,0,0,1,1,NA,NA,0,0,0,NA
"294",1,1,0,0,0,0,1,0,0,0,1,NA,0,0,0,NA,1,NA,0,0,NA,1,0,0,0,0,0,0,0,NA,1,0,0,NA,NA,0,1,0,0,0,1,1,0,NA,0,0,1,0,NA,0,1,NA,0,NA,0,0,1,0,0,NA,1,NA,0,0,0,0,1,NA,NA,0,1,NA,0,0,NA,0,1,0,NA,0,1,1,0,0,0,0,1,0,0,0,1,0,0,NA,0,0,NA,0,0,0
"295",1,0,1,1,NA,NA,0,0,0,0,1,0,1,NA,1,NA,0,0,0,0,1,0,1,NA,1,0,0,0,1,0,NA,NA,1,1,1,0,0,0,NA,NA,0,0,1,1,1,0,0,NA,0,NA,1,0,1,1,0,0,0,0,1,1,0,0,1,1,NA,0,0,0,1,1,1,NA,1,1,1,NA,0,0,0,0,1,0,1,1,NA,0,0,0,1,0,0,0,1,1,0,NA,NA,0,1,0
"296",0,NA,1,NA,0,0,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,NA,0,1,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,NA,NA,NA,0,0,1,0,NA,NA,0,0,0,0,0,0,1,0,1,0,NA,0,NA,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA
"297",0,0,0,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,1,0,NA,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,NA,0
"298",1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,NA,1,NA,1,1,NA,1,NA,0,0,NA,1,0,0,1,1,NA,0,0,0,NA,1,0,0,1,1,1,1,1,0,NA,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,NA,1,1,0,1,1,1,NA,0,NA,0,1,1,0,0,1,1,NA,0,0,0,1,1,0,1,NA,NA,1,0,0,NA,NA
"299",NA,NA,0,NA,1,NA,NA,NA,0,1,0,NA,0,NA,1,1,0,0,0,1,0,0,0,0,1,NA,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,NA,0,NA,0,1,0,0,0,0,NA,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,NA,0,0,NA,NA,NA,NA,0,1,1,0,0,0,1
"300",0,0,0,0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,0,NA,0,0,0,NA,0,NA,0,0,0,1,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,1,NA,NA,0,0,NA,0,0,1,0,0,0,1,0,0,0,0,NA,1,0,NA,0,1,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,0,NA,NA,0,0,0,0
"301",0,1,0,0,1,1,0,0,0,0,NA,NA,0,0,NA,1,0,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,1,NA,0,1,1,0,0,0,0,0,1,NA,NA,1,NA,0,0,0,0,NA,1,0,0,0,1,0,0,0,NA,0,1,0,0,NA,1,0,0,0,NA,NA,1,0,0,1,1,0,0,NA,0,0,1,0,0,1,NA,NA,0,0,0,0,1,0,NA,0,1,0,NA,NA,NA
"302",0,0,NA,0,1,1,0,0,0,1,NA,0,1,0,1,1,1,0,0,NA,0,0,0,0,1,1,0,NA,0,NA,1,0,NA,0,1,0,1,0,NA,1,1,0,0,0,1,NA,1,NA,0,NA,1,0,NA,0,1,1,0,0,0,1,1,0,NA,0,1,1,NA,NA,0,NA,NA,0,0,0,1,1,0,0,0,1,1,0,0,0,1,NA,0,0,0,1,0,NA,NA,0,1,1,0,0,NA,1
"303",0,NA,NA,1,0,NA,NA,0,NA,NA,0,0,1,0,0,0,NA,1,0,0,NA,0,0,NA,0,0,NA,NA,0,1,0,0,0,1,0,0,0,NA,0,1,0,0,0,1,0,0,0,NA,NA,1,0,0,0,0,0,0,NA,NA,0,1,0,0,0,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,NA,NA,1,0,0,1,1,0,0,0,0,0,NA
"304",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0
"305",0,0,NA,0,0,1,NA,0,NA,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,1,NA,0,NA,0,0,0,NA,0,0,1,NA,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,NA,NA,0,0,NA,NA,0,0,0,1,NA,NA,0,NA,0,0,0,NA,0,1,0,0,0,0,NA,0,NA,0,0,1,0,0,0,0,0,NA,0,0,0,1,0
"306",0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,NA,NA
"307",1,0,0,1,0,0,1,NA,0,0,1,NA,0,0,NA,NA,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,1,0,0,NA,1,0,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,0,1,0,NA,0,0,0,1,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,0
"308",0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,NA,0,NA,1,1,0,0,0,0,NA,0,0,1,0,1,1,0,0,1,0,0,0,NA,NA,0,1,0,0,1,0,0,0,0,1,0,0,0,NA,NA,0,0,0,NA,0,1,1,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,1,1,0,0,0,0,1,NA,0,0,0,NA,0,0,0,0,1,0,NA,0,1,0,0,0
"309",1,0,1,1,1,0,0,1,1,NA,1,NA,1,1,1,0,0,1,1,NA,NA,1,1,NA,1,NA,0,1,1,NA,NA,1,1,1,1,0,0,1,1,1,NA,0,1,1,1,0,NA,1,1,1,NA,1,1,1,1,0,0,NA,1,1,NA,1,1,1,1,0,0,1,NA,1,1,1,1,NA,NA,0,NA,1,1,NA,1,1,1,1,1,0,0,1,1,1,1,0,1,NA,1,0,0,1,NA,NA
"310",0,0,1,NA,0,0,1,NA,0,0,1,0,1,0,0,NA,1,NA,0,0,0,0,1,0,0,0,NA,0,NA,NA,NA,0,0,1,0,0,NA,0,0,0,1,0,0,NA,NA,0,NA,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,0,1,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,0,1,0,0,0,NA,NA,1,1,NA,0,NA,0,0,0
"311",1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,1,NA,0,0,NA,0,0,NA,NA,1,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,0,NA,1,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0
"312",1,0,0,NA,0,0,1,0,NA,0,1,0,0,0,0,0,1,0,0,0,1,1,NA,0,0,NA,NA,0,NA,0,1,0,NA,0,0,0,1,NA,0,0,1,0,0,0,0,0,1,1,0,0,NA,1,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,1,0,NA,NA,1,0,NA,0,0,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,0
"313",0,1,0,1,NA,0,NA,NA,0,0,NA,1,NA,1,0,NA,1,0,0,0,0,1,NA,1,NA,0,0,0,0,1,0,1,NA,1,0,0,1,0,0,0,0,NA,0,1,0,NA,1,1,0,1,0,1,NA,NA,0,NA,0,0,1,0,0,1,0,NA,0,0,NA,0,1,1,0,1,0,1,0,0,0,0,0,0,NA,1,0,1,0,NA,NA,0,NA,0,0,1,0,1,0,0,NA,NA,0,0
"314",0,0,0,1,0,0,NA,0,0,1,0,0,0,0,0,0,1,NA,0,1,0,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,NA,0,0,1,0,0,0,0,0,0,1,0,0,1,0,NA,0,NA,NA,0,0,0,0,NA,0,0,NA,NA,0,0,1,0,NA,NA,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,1
"315",0,0,1,1,1,0,0,NA,0,0,NA,0,1,0,1,0,0,0,0,0,0,0,NA,0,1,0,0,0,NA,NA,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NA,1,NA,0,0,0,NA,NA,0
"316",NA,0,0,1,0,0,NA,NA,0,NA,0,NA,0,0,0,1,0,1,0,0,NA,NA,0,0,NA,0,0,1,NA,0,1,0,0,0,NA,0,0,1,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,0,NA,0,0
"317",0,1,1,1,0,0,0,0,NA,0,1,1,1,1,0,0,1,NA,0,0,0,1,1,0,0,0,NA,0,1,1,1,NA,0,1,NA,0,NA,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,NA,0,0,0,NA,NA,0,NA,1,0,0,NA,0,0,0,1,NA,1,1,NA,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,NA,0,0,0,0,1,0
"318",0,0,0,0,1,1,NA,0,NA,0,0,0,NA,1,NA,NA,1,NA,0,NA,0,0,0,0,1,NA,1,NA,0,1,0,0,0,1,0,1,NA,0,0,1,NA,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,NA,0,0,NA,0,NA,0,0,1,1,1,0,0,1,0,0,0,0,NA,1,1,0,0,0,0,0,NA,NA,1,1,1,0,0,NA,0,NA,NA,1,1,1,NA,0,NA,NA
"319",0,NA,NA,0,0,1,0,0,0,0,0,0,NA,0,1,1,0,NA,NA,0,0,0,1,0,0,NA,0,0,0,0,0,NA,0,0,0,1,1,0,0,0,0,0,1,0,NA,NA,NA,1,0,0,NA,0,0,NA,NA,1,0,NA,1,0,0,0,1,0,0,1,0,0,1,0,0,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,NA,0,0,0,1,0,0,1,0,NA,0,0
"320",NA,0,1,1,NA,1,1,NA,0,1,1,NA,1,1,1,NA,1,1,0,1,0,0,1,1,1,1,0,1,NA,1,1,0,1,1,NA,NA,1,0,NA,NA,0,NA,1,1,1,1,1,1,NA,1,0,0,1,1,0,1,1,0,0,1,0,NA,1,1,1,1,1,0,0,1,NA,NA,1,1,1,NA,NA,1,0,1,1,0,1,1,1,1,1,0,0,1,NA,0,1,1,0,1,1,1,NA,1
"321",1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,NA,NA,0,NA,0,NA,NA,1,0,0,1,NA,0,1,0,0,0,1,0,0,NA,0,0,1,NA,NA,0,0,0,0,0,1,0,0,0,0,1,NA,0,0,NA,0,0,1,0,0,1,0,NA,NA,NA,0,NA,NA,0,NA,1,1,NA,0,1,0,0,1,0,0,NA,1,NA,0,NA,0,0,1,0,0,1,NA,NA,0
"322",NA,0,0,1,1,NA,0,0,0,NA,1,0,0,NA,1,NA,0,1,NA,0,1,0,NA,0,1,0,0,1,0,NA,1,0,NA,NA,1,0,0,1,0,1,NA,0,0,0,1,0,0,NA,0,0,1,0,0,0,1,0,NA,1,0,NA,1,0,1,0,1,0,NA,0,0,0,1,0,NA,0,NA,0,0,1,0,0,1,0,1,NA,NA,0,0,1,0,0,NA,0,NA,0,NA,0,0,1,0,0
"323",NA,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,0,0,0,NA,0,0,0,0,1,1,0,0,1,0,0,0,1,NA,NA,1,1,0,1,NA,0,0,0,NA,0,1,1,0,0,1,0,NA,NA,0,0,1,NA,0,NA,NA,NA,0,1,0,0,1,1,0,0,1,0,0,1,0,1,NA,1,0,0,NA,0,0,1,0,NA,1,1,0,1,1,0,0,0,NA,NA,1,1,0,0,1
"324",0,NA,1,1,NA,1,NA,NA,0,0,NA,NA,NA,1,1,1,1,0,0,0,0,0,1,1,1,1,0,NA,0,1,0,1,1,1,1,1,1,0,0,1,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,1,1,NA,NA,1,1,0,0,1,0,1,1,1,NA,NA,1,1,1,1,0,NA,1,1,0,NA,NA,0,1,1,NA,1,1,0,0,0,1,NA,NA,NA,1,1,1,1,0,NA,1
"325",0,0,0,0,1,NA,0,1,NA,0,0,NA,0,0,1,1,NA,1,NA,0,0,NA,0,NA,1,NA,0,1,0,0,NA,0,0,0,1,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,NA,0,0,1,0,1,1,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,1,NA,0,0
"326",NA,0,1,0,1,NA,0,0,NA,0,NA,0,0,0,1,NA,0,0,0,1,1,0,0,0,1,0,0,0,0,1,NA,0,0,0,1,0,NA,0,0,1,1,0,0,0,NA,0,0,NA,0,1,1,0,0,0,NA,NA,0,NA,NA,1,1,0,0,0,1,0,NA,0,0,1,1,0,0,0,1,0,NA,0,0,1,1,0,0,0,NA,0,0,0,0,1,1,0,0,0,1,0,NA,0,0,1
"327",1,0,1,NA,1,0,0,0,NA,1,NA,0,1,0,1,NA,0,NA,0,1,0,NA,1,NA,1,0,0,1,1,0,NA,0,1,0,NA,NA,NA,0,0,1,0,NA,NA,0,1,0,0,NA,0,1,0,NA,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,NA,NA,0,NA,NA,0,1,0,0,1,0,1,0,NA,1,NA,1,0,0,0,NA,NA,0,0,1,0,1,0,0,0,0,1
"328",1,NA,NA,1,0,0,0,0,0,1,0,NA,0,0,1,0,NA,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,NA,0,1,NA,1,0,NA,0,NA,0,0,0,1,0,0,0,0,0,0,NA,0,0,1,1,NA,0,0,0,0,1,0,0,NA,0,0,0,0,0,0,NA,NA,0,1,0,0,0,0,NA,0,0,0,0,1
"329",0,0,0,NA,0,0,0,NA,NA,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,NA,NA,0,0,0,0,0,0,1,0,0,NA,0,0,0,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,0,0,NA,1,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,0
"330",1,1,0,1,1,1,NA,0,NA,0,1,1,0,0,1,1,0,0,0,0,NA,1,0,NA,1,NA,0,NA,0,0,1,NA,0,0,1,1,0,0,NA,1,0,NA,0,0,0,NA,0,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,1,0,0,1,1,0,NA,0,NA,1,1,0,0,1,1,NA,0,0,0,1,1,0,0,1,0,0,0,0,NA,0,1,NA,0,1,NA,0,0,0,0
"331",NA,NA,1,0,1,1,1,0,0,0,1,0,1,0,1,1,NA,0,0,0,1,0,NA,0,1,1,1,0,0,0,NA,NA,1,0,1,NA,1,0,NA,0,NA,0,0,0,1,NA,NA,0,0,0,1,0,0,0,1,NA,1,0,0,0,1,NA,NA,0,1,NA,1,NA,0,0,1,0,1,0,1,1,1,0,0,NA,NA,0,1,0,1,1,1,0,0,0,1,0,NA,NA,1,1,1,0,0,0
"332",0,1,1,1,1,1,0,0,0,NA,0,1,1,1,1,1,NA,NA,0,1,0,1,0,1,1,1,NA,0,NA,1,0,1,0,1,NA,1,1,0,NA,NA,0,1,0,1,1,0,1,0,0,1,NA,1,0,NA,NA,1,0,NA,NA,1,0,1,0,NA,NA,1,0,0,0,1,0,1,0,1,1,1,NA,0,0,1,NA,1,0,1,1,1,0,0,0,1,0,1,1,1,NA,NA,0,NA,0,NA
"333",0,1,1,NA,NA,0,NA,1,0,1,NA,0,NA,0,1,NA,1,0,0,1,0,0,NA,0,1,1,0,0,0,1,0,0,NA,1,1,0,0,0,0,NA,1,0,1,0,1,0,1,1,0,1,NA,0,1,0,1,1,0,0,1,1,1,0,0,0,1,NA,NA,0,1,NA,1,0,1,NA,1,0,0,0,0,NA,1,0,0,0,1,0,NA,0,0,NA,1,0,1,1,1,0,0,0,0,1
"334",0,0,NA,0,0,NA,1,1,1,1,0,0,0,NA,1,1,1,1,NA,1,0,0,NA,0,0,1,0,1,1,1,0,NA,0,0,NA,1,1,1,1,NA,0,0,0,0,1,1,1,1,1,NA,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,NA,NA,0,0,1,1,1,NA,1,1,NA,NA,0,NA,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"335",1,1,1,1,0,1,0,NA,1,NA,NA,1,1,0,0,NA,0,1,1,0,0,1,1,0,NA,1,0,1,1,0,1,1,1,0,NA,1,0,1,1,0,NA,1,1,0,0,0,NA,0,1,NA,0,NA,0,0,0,NA,0,0,1,0,NA,1,NA,1,NA,NA,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,NA,0,0,0,NA,0,NA,0,1,0,0,NA,NA,1,NA,0
"336",NA,1,0,0,NA,1,0,NA,1,1,NA,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,NA,1,1,1,NA,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,NA,0,1,NA,0,NA,1,0,1,NA,0,0,NA,0,0,1,1,1,1,NA,0,0,1,NA,0,1,NA,NA,1,NA,0,0,NA,0,NA,1,1,NA,1,0,0,0,1,0,0,1,1
"337",0,0,0,0,0,1,0,0,0,1,0,0,0,NA,1,1,NA,0,0,NA,0,0,0,0,NA,NA,0,0,1,1,0,0,0,0,0,1,NA,0,0,1,0,0,0,0,0,NA,1,0,NA,1,0,0,0,NA,0,1,0,0,1,NA,0,0,0,0,0,1,NA,NA,1,NA,0,NA,0,NA,0,NA,0,0,0,1,0,0,0,0,NA,1,0,NA,1,1,NA,0,0,0,NA,1,1,0,0,1
"338",0,NA,0,0,0,0,NA,1,0,0,0,1,0,0,1,0,0,1,0,0,NA,1,0,NA,0,0,0,1,NA,NA,NA,1,NA,0,NA,0,0,1,0,0,0,NA,NA,NA,0,0,1,1,0,0,0,1,0,0,NA,0,NA,1,NA,0,NA,1,0,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,0,0,0,1,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"339",0,0,0,1,0,1,NA,0,0,0,0,0,0,1,1,1,0,NA,0,NA,0,0,NA,1,0,1,NA,0,0,0,0,NA,0,1,NA,1,0,0,NA,NA,0,0,NA,1,1,NA,0,1,0,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,NA,0,0,NA,NA,0,1,1,0,NA,0,0,NA,0,0,1,0,1,0,0,0,0
"340",0,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0
"341",0,0,1,0,0,0,NA,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0
"342",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0
"343",0,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,NA,0,NA,NA,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
